n,M,family,sample,entropy
10,107,random_subsets_natural_partition,9144,4.002268946805895
10,107,random_subsets_natural_partition,9145,4.149753664390934
10,107,random_subsets_natural_partition,9146,4.076959430412069
10,107,random_subsets_natural_partition,9147,4.0661653590126265
10,107,random_subsets_natural_partition,9148,4.013720494574161
10,107,random_subsets_natural_partition,9149,4.085756193866423
10,107,random_subsets_natural_partition,9150,4.13180691747252
10,107,random_subsets_natural_partition,9151,4.047515351132831
10,107,random_subsets_natural_partition,9152,4.034366015083544
10,107,random_subsets_natural_partition,9153,4.109523017284266
10,107,random_subsets_natural_partition,9154,4.08935191845504
10,107,random_subsets_natural_partition,9155,4.03116317046889
10,107,random_subsets_natural_partition,9156,4.152453523914099
10,107,random_subsets_natural_partition,9157,4.098049711051146
10,107,random_subsets_natural_partition,9158,4.054596025760545
10,107,random_subsets_natural_partition,9159,4.036198177557067
10,107,random_subsets_natural_partition,9160,4.194010249917331
10,107,random_subsets_natural_partition,9161,4.057368240365881
10,107,random_subsets_natural_partition,9162,4.058985463315509
10,107,random_subsets_natural_partition,9163,3.959866703839345
10,107,random_subsets_natural_partition,9164,4.0928213503618975
10,107,random_subsets_natural_partition,9165,4.031967915444463
10,107,random_subsets_natural_partition,9166,4.128830860981469
10,107,random_subsets_natural_partition,9167,4.054502658005016
10,107,random_subsets_natural_partition,9168,4.134175762206919
10,107,random_subsets_natural_partition,9169,4.083323007784883
10,107,random_subsets_natural_partition,9170,4.013245188265043
10,107,random_subsets_natural_partition,9171,4.085559510241332
10,107,random_subsets_natural_partition,9172,4.075287117450388
10,107,random_subsets_natural_partition,9173,4.117012390549216
10,107,random_subsets_natural_partition,9174,4.119595648477562
10,107,random_subsets_natural_partition,9175,4.109765549840187
10,107,random_subsets_natural_partition,9176,4.054462759463948
10,107,random_subsets_natural_partition,9177,4.036751343807186
10,107,random_subsets_natural_partition,9178,3.988704388292522
10,107,random_subsets_natural_partition,9179,4.0479810702700245
10,107,random_subsets_natural_partition,9180,4.081265897467586
10,107,random_subsets_natural_partition,9181,4.010286780751453
10,107,random_subsets_natural_partition,9182,4.139332650113921
10,107,random_subsets_natural_partition,9183,4.0733337932380875
10,107,random_subsets_natural_partition,9184,4.0661091816273975
10,107,random_subsets_natural_partition,9185,4.041844878349904
10,107,random_subsets_natural_partition,9186,4.108551603503996
10,107,random_subsets_natural_partition,9187,4.091180820143464
10,107,random_subsets_natural_partition,9188,4.116601130201837
10,107,random_subsets_natural_partition,9189,4.059540416671697
10,107,random_subsets_natural_partition,9190,4.093776882013786
10,107,random_subsets_natural_partition,9191,4.066278622756426
10,107,random_subsets_natural_partition,9192,4.126302664143312
10,107,random_subsets_natural_partition,9193,4.101995048937201
10,107,random_subsets_natural_partition,9194,4.044023081270989
10,107,random_subsets_natural_partition,9195,4.10677290637177
10,107,random_subsets_natural_partition,9196,3.9728743830735054
10,107,random_subsets_natural_partition,9197,3.9024293285559186
10,107,random_subsets_natural_partition,9198,4.069643990342165
10,107,random_subsets_natural_partition,9199,4.091742870675994
10,107,random_subsets_natural_partition,9200,4.016550017025007
10,107,random_subsets_natural_partition,9201,4.1531883429939835
10,107,random_subsets_natural_partition,9202,4.099941960256301
10,107,random_subsets_natural_partition,9203,4.200332073216834
10,107,random_subsets_natural_partition,9204,3.9644617980563504
10,107,random_subsets_natural_partition,9205,4.078736847447508
10,107,random_subsets_natural_partition,9206,3.993508191464351
10,107,random_subsets_natural_partition,9207,4.030899550823021
10,107,random_subsets_natural_partition,9208,4.070549463806582
10,107,random_subsets_natural_partition,9209,4.07488231784401
10,107,random_subsets_natural_partition,9210,4.0662528707921295
10,107,random_subsets_natural_partition,9211,4.096387905748588
10,107,random_subsets_natural_partition,9212,4.066855994090716
10,107,random_subsets_natural_partition,9213,4.035581153214897
10,107,random_subsets_natural_partition,9214,3.929682441419498
10,107,random_subsets_natural_partition,9215,4.056326906676389
10,107,random_subsets_natural_partition,9216,4.032492490557992
10,107,random_subsets_natural_partition,9217,4.039062537370881
10,107,random_subsets_natural_partition,9218,4.026078283529914
10,107,random_subsets_natural_partition,9219,4.072418730218131
10,107,random_subsets_natural_partition,9220,3.933643586741828
10,107,random_subsets_natural_partition,9221,4.020758405400183
10,107,random_subsets_natural_partition,9222,4.091161941261917
10,107,random_subsets_natural_partition,9223,4.104074301234561
10,107,random_subsets_natural_partition,9224,4.133721408979307
10,107,random_subsets_natural_partition,9225,4.050207326661427
10,107,random_subsets_natural_partition,9226,4.05635175481635
10,107,random_subsets_natural_partition,9227,4.1138381943653695
10,107,random_subsets_natural_partition,9228,4.048334121503736
10,107,random_subsets_natural_partition,9229,4.056719754656121
10,107,random_subsets_natural_partition,9230,4.0733274585127575
10,107,random_subsets_natural_partition,9231,4.08390571115116
10,107,random_subsets_natural_partition,9232,4.03567899020397
10,107,random_subsets_natural_partition,9233,4.067786600498156
10,107,random_subsets_natural_partition,9234,4.040783660112155
10,107,random_subsets_natural_partition,9235,4.2609735031855935
10,107,random_subsets_natural_partition,9236,4.079682484763609
10,107,random_subsets_natural_partition,9237,4.202331316223857
10,107,random_subsets_natural_partition,9238,4.181242407881469
10,107,random_subsets_natural_partition,9239,4.1635220920334515
10,107,random_subsets_natural_partition,9240,4.040611832868292
10,107,random_subsets_natural_partition,9241,4.0787927207704335
10,107,random_subsets_natural_partition,9242,4.07319701301205
10,107,random_subsets_natural_partition,9243,4.106643559259937
10,107,random_subsets_natural_partition,9244,3.999722966927064
10,107,random_subsets_natural_partition,9245,4.001052554811316
10,107,random_subsets_natural_partition,9246,4.077901459698238
10,107,random_subsets_natural_partition,9247,4.102874051226752
10,107,random_subsets_natural_partition,9248,4.044527354905954
10,107,random_subsets_natural_partition,9249,4.122366714425743
10,107,random_subsets_natural_partition,9250,4.036787003721542
10,107,random_subsets_natural_partition,9251,4.143725272682384
10,107,random_subsets_natural_partition,9252,4.05886629589146
10,107,random_subsets_natural_partition,9253,4.148137320698507
10,107,random_subsets_natural_partition,9254,4.159326154872469
10,107,random_subsets_natural_partition,9255,4.1442949726697025
10,107,random_subsets_natural_partition,9256,4.05030720936548
10,107,random_subsets_natural_partition,9257,4.112881227646878
10,107,random_subsets_natural_partition,9258,3.9745248709459493
10,107,random_subsets_natural_partition,9259,4.141849101613708
10,107,random_subsets_natural_partition,9260,4.090381577626225
10,107,random_subsets_natural_partition,9261,4.00790897003036
10,107,random_subsets_natural_partition,9262,4.034739320741924
10,107,random_subsets_natural_partition,9263,4.065276356175072
10,107,random_subsets_natural_partition,9264,4.09281023941996
10,107,random_subsets_natural_partition,9265,4.079522795663071
10,107,random_subsets_natural_partition,9266,4.1271689568471235
10,107,random_subsets_natural_partition,9267,4.061378176486773
10,107,random_subsets_natural_partition,9268,3.96149694777406
10,107,random_subsets_natural_partition,9269,4.118456329941211
10,107,random_subsets_natural_partition,9270,3.9729910240075377
10,107,random_subsets_natural_partition,9271,4.108365625681427
10,107,random_subsets_natural_partition,9272,4.176255707315462
10,107,random_subsets_natural_partition,9273,3.965942474502754
10,107,random_subsets_natural_partition,9274,4.0112418417730735
10,107,random_subsets_natural_partition,9275,4.079380680812221
10,107,random_subsets_natural_partition,9276,4.036078332299657
10,107,random_subsets_natural_partition,9277,4.100624965324622
10,107,random_subsets_natural_partition,9278,4.122653571923119
10,107,random_subsets_natural_partition,9279,4.054944163227332
10,107,random_subsets_natural_partition,9280,3.9963701630257584
10,107,random_subsets_natural_partition,9281,4.090908330122979
10,107,random_subsets_natural_partition,9282,4.071196685222167
10,107,random_subsets_natural_partition,9283,4.11772045469139
10,107,random_subsets_natural_partition,9284,4.162125017900178
10,107,random_subsets_natural_partition,9285,4.122857305050085
10,107,random_subsets_natural_partition,9286,4.127846354028021
10,107,random_subsets_natural_partition,9287,4.068415230032778
10,107,random_subsets_natural_partition,9288,4.10693358653847
10,107,random_subsets_natural_partition,9289,4.0404560724492935
10,107,random_subsets_natural_partition,9290,4.1756697285978035
10,107,random_subsets_natural_partition,9291,4.119752135853043
10,107,random_subsets_natural_partition,9292,3.916207636018906
10,107,random_subsets_natural_partition,9293,4.086733034455046
10,107,random_subsets_natural_partition,9294,4.02168313278867
10,107,random_subsets_natural_partition,9295,4.0664440210721615
10,107,random_subsets_natural_partition,9296,4.106272847980773
10,107,random_subsets_natural_partition,9297,4.001925242738322
10,107,random_subsets_natural_partition,9298,4.174923925633926
10,107,random_subsets_natural_partition,9299,4.042254800486546
10,107,random_subsets_natural_partition,9300,4.012919394973546
10,107,random_subsets_natural_partition,9301,3.936027095140838
10,107,random_subsets_natural_partition,9302,4.077623845461216
10,107,random_subsets_natural_partition,9303,4.062055980666642
10,107,random_subsets_natural_partition,9304,4.1439396401309425
10,107,random_subsets_natural_partition,9305,3.9910522496449845
10,107,random_subsets_natural_partition,9306,4.110822624815715
10,107,random_subsets_natural_partition,9307,4.130356113484231
10,107,random_subsets_natural_partition,9308,4.033699647277296
10,107,random_subsets_natural_partition,9309,4.147081568330303
10,107,random_subsets_natural_partition,9310,4.078077432576669
10,107,random_subsets_natural_partition,9311,3.992837850417776
10,107,random_subsets_natural_partition,9312,4.172297131900983
10,107,random_subsets_natural_partition,9313,4.065678851981118
10,107,random_subsets_natural_partition,9314,4.099938631798332
10,107,random_subsets_natural_partition,9315,4.109457136100056
10,107,random_subsets_natural_partition,9316,4.116339406777808
10,107,random_subsets_natural_partition,9317,4.069224076276695
10,107,random_subsets_natural_partition,9318,4.09714407236763
10,107,random_subsets_natural_partition,9319,4.120488071183052
10,107,random_subsets_natural_partition,9320,4.080026816954927
10,107,random_subsets_natural_partition,9321,4.053282684130377
10,107,random_subsets_natural_partition,9322,4.019548818218709
10,107,random_subsets_natural_partition,9323,4.131044466868239
10,107,random_subsets_natural_partition,9324,4.042457702373626
10,107,random_subsets_natural_partition,9325,4.002501762849512
10,107,random_subsets_natural_partition,9326,4.053846099185507
10,107,random_subsets_natural_partition,9327,3.974338894810337
10,107,random_subsets_natural_partition,9328,4.143486672215415
10,107,random_subsets_natural_partition,9329,4.12652133311968
10,107,random_subsets_natural_partition,9330,4.014855132978015
10,107,random_subsets_natural_partition,9331,4.133144089614473
